alloy,curve,lmp,stress_mpa,source_file,page,method,extracted_on
Centralloy G 4852 Micro,average,34.33347838796581,19.48949582331015,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.361895156886646,19.334066689974314,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.390394039950316,19.179160418979233,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.41897424858433,19.024785643938326,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.44763499421618,18.870950838508822,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.4763754882734,18.717664316638814,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.50519494218347,18.56493423284745,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.534092567373925,18.412768582538092,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.56306757527225,18.26117520234373,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.592119177305975,18.110161770504195,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.621246584902586,17.959735807274562,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.65044900948961,17.80990467536458,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.67972566249455,17.660675580408135,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.709075755344905,17.512055571462746,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.73849849946819,17.364051541537936,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.767993106291925,17.21667022815275,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.797558787243595,17.069918213921163,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.827194753750724,16.923801927165382,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.85690021724082,16.778327642556118,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.88667438914138,16.633501481779597,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.91651648087993,16.489329414230728,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.94642570388396,16.34581725773175,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.97640126958099,16.20297067927591,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.00644238939852,16.060795195795766,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.03654827476407,15.919296174955338,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.06671813710514,15.778478835965775,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.096951187849236,15.63834825042397,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.12724663842387,15.498909343173535,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.15760370025656,15.360166893187525,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.18802158477479,15.222125534472733,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.21849950340609,15.084789756994487,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.24903666757796,14.948163907621963,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.279632288717906,14.812252191093052,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.31028557825345,14.677058670998544,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.34099574761208,14.542587270784958,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.37176200822132,14.408841774775548,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.402583571508664,14.275825829208904,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.43345964890163,14.143542943294708,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.46438945182773,14.01199649028616,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.495372191714466,13.881189708568277,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.52640707998935,13.75112570276201,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.55749332807988,13.621807444843267,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.588630147413575,13.493237775276498,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,35.61981674941794,13.365419404162402,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
