alloy,curve,lmp,stress_mpa,source_file,page,method,extracted_on
Centralloy ET 45 Micro,average,34.189370502881154,3.3644094647676783,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.20252988914424,3.3411630595486246,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.21565707588671,3.3180510385320465,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.228752351259566,3.2950723374681665,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.2418160034138,3.272225906692949,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.25484832050041,3.249510710940925,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.26784959067039,3.2269257291602496,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.280820102074735,3.204469954330053,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.29376014286445,3.1821423932799355,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.306670001190525,3.159942066511687,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.319549965203954,3.137868008023092,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.33240032305574,3.115919265133867,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.34522136289687,3.094094898313609,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.358013372878354,3.072393981011801,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.37077664115118,3.05081559948981,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.38351145586634,3.0293588526548003,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.39621810517484,3.0080228518956176,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.40889687722767,2.986806720920528,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.42154806017582,2.9657095955968327,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.43417194217031,2.944730623792294,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.44676881136211,2.923868965218374,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.45933895590223,2.9031237912752466,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.47188266394167,2.8824942848985007,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.48440022363141,2.8619796404076068,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.49689192312246,2.841579063356043,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.509358050565815,2.8212917703830556,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.521798894112464,2.8011169890670704,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.534214741913416,2.7810539577806965,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.54660588211966,2.761101925547287,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.558972602882186,2.7412601518990676,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.571315192352,2.7215279067367746,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.583633938680094,2.7019044701907964,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.071527361625606,45.06207192831107,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.091609329262432,44.82642079540804,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.111659671326265,44.59212004324586,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.131678618261084,44.35915852054362,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.151666400510862,44.12752518964738,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.17162324851958,43.89720912531005,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.191549392731215,43.66819951348676,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.21144506358975,43.44048565014434,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.231310491539155,43.21405694008544,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.25114590702341,42.98890289578724,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.270951540486486,42.76501313625313,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.290727622372376,42.54237738587971,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.31047438312505,42.32098547333628,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.330192053188483,42.100827330458216,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.34988086300666,41.881892991153755,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.369541043023542,41.66417259032366,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.389172823683126,41.44765636279401,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.408776435429385,41.23233464226168,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.428352108706285,41.018197860252116,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.447900073957822,40.80523654509014,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.467420561627957,40.59344132088233,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.486913802160675,40.38280290651203,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.50638002599996,40.17331211464582,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.52581946358978,39.96495985075193,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.545232345374117,39.7577371121306,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.56461890179694,39.55163498695497,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.58397936330224,39.34664465332427,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.603313960333995,39.14275737832757,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.622622923336166,38.93996451711831,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.64190648275275,38.738257512000615,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.661164869027708,38.53762789152472,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.680398312605032,38.33806726959488,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.69960704392869,38.13956734458581,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.718791293442663,37.942119898470764,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.73795129159093,37.74571679595895,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.75708726881747,37.55034998364311,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.776199455566253,37.35601148915739,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.795288082281267,37.16269342034407,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.814353379406484,36.970387964430685,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.83339557738588,36.779087387216315,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.852414906663437,36.58878403226684,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.871411597683128,36.399470320120145,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.890385880888935,36.211138747499774,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.909337986724836,36.02378188653772,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.928268145634807,35.837392384006336,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.94717658806282,35.65196296055852,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.96606354445286,35.467486409976914,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,26.98492924524891,35.28395559843127,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.00377392089493,35.10136346374441,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.02259780183492,34.919703014666396,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.041401118512837,34.738967330156726,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.06018410137267,34.55914955867494,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.078946980858394,34.38024291747865,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.097689987413986,34.20224069192976,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.11641335148343,34.025136234808485,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.13511730351069,33.848922965634635,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.153802073939758,33.673594369996785,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.17246789321461,33.49914399888878,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.19111499177921,33.32556546805317,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.20974360007755,33.15285245733262,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.2283539485536,32.9809987100279,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.246946267651342,32.809998032263,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.265520787814754,32.63984429235744,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.284077739487813,32.47053142020503,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.3026173531145,32.3020534066599,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.32113985913878,32.13440430292847,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.33964548800464,31.96757821996921,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.358134470156056,31.801569327897344,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.376607036037015,31.63637185539732,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.39506341609148,31.471980089140935,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.413503840763433,31.308388373211525,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.431928540496852,31.14559110853527,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.45033774573572,30.983582752317425,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.468731686924016,30.822357817485173,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.487110594505708,30.66191087213637,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.505474698924772,30.502236538994087,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.5238242306252,30.343329494866765,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.542159420050957,30.185184470114432,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.56048049764603,30.027796248120016,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.578787693854395,29.871159664766594,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.59708123912002,29.71526960792009,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.615361363886887,29.560121016917197,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.633628298598982,29.40570888205868,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.651882273700277,29.25202824410805,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.67012351963475,29.099074193795296,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.688352266846376,28.94684187132579,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.706568745779133,28.79532646589425,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.724773186877,28.64452321520376,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.742965820583965,28.494427404989533,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.76114687734399,28.34503436854768,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.77931658760106,28.19633948626863,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.797475181799147,28.048338185175645,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.815622890382237,27.901025938467534,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.833759943794302,27.754398265066268,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.851886572479327,27.608450729168997,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.870003006881277,27.463178939804667,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.88810947744414,27.318578550395102,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.90620621461189,27.17464525832031,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.924293448828504,27.031374804488205,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.942371410537966,26.888762972908584,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.960440330184248,26.746805590271194,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.978500438211324,26.605498525528354,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,27.996551965063176,26.46483768948099,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.014595141183783,26.32481903436937,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.032630197017127,26.185438553467534,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.050657363007176,26.046692280681572,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.068676869597912,25.90857629015203,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.08668894723331,25.771086695860056,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.104693826357355,25.634219651237345,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.122691737414016,25.497971348779593,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.140682910847275,25.362338019664183,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.158667577101113,25.22731593337092,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.1766459666195,25.09290139730692,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.194618309846422,24.959090756434502,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.21258483722585,24.825880392903027,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.230545779201762,24.693266725683994,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.24850136621814,24.5612462102096,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.26645182871896,24.429815338014702,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.284397397148197,24.298970636382066,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.30233830194984,24.16870866799091,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.320274773567846,24.039026030568657,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.338207042446207,23.909919356546204,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.356135339028903,23.781385312715727,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.374059893759906,23.653420599892332,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.39198093708319,23.526021952578212,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.40989869944274,23.399186138630238,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.42781341128253,23.27290995893041,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.445725303046537,23.14719024705914,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.46363460517874,23.022023868971818,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.481541548123122,22.897407722677933,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.499446362323653,22.77333873792324,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.51734927822431,22.64981387587476,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.535250526269074,22.526830128808385,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.55315033690193,22.404384519799564,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.571048940566843,22.282474102416355,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.588946567707794,22.161095960415455,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.606843448768764,22.040247207440693,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.62473981419373,21.919924986724222,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.64263589442667,21.800126470790325,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.660531919911563,21.68084886116174,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.67842812109238,21.562089388068493,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.696324728413106,21.44384531015926,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.714221972317716,21.326113914215306,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.73212008325019,21.208892514866527,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.7500192916545,21.092178454310268,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.767919827974627,20.975969102032373,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.78582192265455,20.860261854530474,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.803725806138242,20.745054135039798,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.82163170886969,20.630343393261064,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.839539861292863,20.51612710509088,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.85745049385174,20.402402772354115,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.875363836990303,20.28916792253873,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.893280121152525,20.176420108532575,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.911199576782384,20.064156908362538,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.92912243432386,19.95237592493566,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.947048924220933,19.841074785782467,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.964979276917575,19.730251142802377,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,28.982913722857766,19.619902672011097,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.000852492485485,19.51002707329017,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.018795816244708,19.40062207013837,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.036743924579415,19.291685409425234,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.054697047933583,19.183214861146602,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.072655416751186,19.07520821818178,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.090619261476206,18.9676632960531,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.108588812552618,18.860577932686954,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.126564300424405,18.753949988176974,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.144545955535534,18.64777734454897,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.162534008329995,18.542057905527646,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.18052868925176,18.436789596305303,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.1985302287448,18.331970363312152,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.216538857253106,18.22759817398858,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.234554805220647,18.12367101655894,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.252578303091404,18.020186899807364,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.27060958130935,17.91714385285505,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.288648870318468,17.814539924939407,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.306696400562736,17.712373185194814,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.32475240248613,17.610641722434984,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.342817106532625,17.509343644937193,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.3608907431462,17.408477080227875,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.378973542770837,17.308040174869937,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.397065735850507,17.20803109425176,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.415167552829192,17.10844802237766,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.43327922415087,17.009289161659957,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.451400980259514,16.910552732712546,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.46953305159911,16.812236974146074,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.487675668613626,16.71434014236467,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,minimum,29.50582906174705,16.616860511363953,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
